2022/10/07,12:20:04,buildTime,2.976146635,cpuLoad:,0.00%,ramLoad:,61.80%,
2022/10/07,12:25:04,buildTime,2.852502135,cpuLoad:,0.07%,ramLoad:,62.22%,
2022/10/07,12:30:04,buildTime,3.127845631,cpuLoad:,0.00%,ramLoad:,59.32%,
2022/10/07,12:35:04,buildTime,2.876935982,cpuLoad:,0.00%,ramLoad:,63.04%,
2022/10/07,12:40:04,buildTime,2.896692407,cpuLoad:,0.04%,ramLoad:,62.73%,
2022/10/07,12:45:04,buildTime,2.872587532,cpuLoad:,0.17%,ramLoad:,62.32%,
2022/10/07,12:50:04,buildTime,2.907054515,cpuLoad:,0.03%,ramLoad:,61.80%,
2022/10/07,12:55:04,buildTime,2.902561646,cpuLoad:,0.00%,ramLoad:,61.18%,
2022/10/07,13:00:05,buildTime,4.438865407,cpuLoad:,0.01%,ramLoad:,61.18%,
2022/10/07,13:05:04,buildTime,2.872452583,cpuLoad:,0.00%,ramLoad:,39.23%,
2022/10/07,13:10:04,buildTime,3.050377702,cpuLoad:,0.00%,ramLoad:,39.13%,
2022/10/07,13:15:04,buildTime,2.879304939,cpuLoad:,0.00%,ramLoad:,39.23%,
2022/10/07,13:20:04,buildTime,2.906569512,cpuLoad:,0.06%,ramLoad:,38.72%,
2022/10/07,13:25:04,buildTime,2.830952595,cpuLoad:,0.00%,ramLoad:,38.82%,
2022/10/07,13:30:05,buildTime,3.493644581,cpuLoad:,0.01%,ramLoad:,42.24%,
2022/10/07,13:35:04,buildTime,2.829102786,cpuLoad:,0.00%,ramLoad:,39.13%,
2022/10/07,13:40:04,buildTime,2.809669997,cpuLoad:,0.11%,ramLoad:,38.72%,
2022/10/07,13:45:04,buildTime,2.806739122,cpuLoad:,0.00%,ramLoad:,39.65%,
2022/10/07,13:50:04,buildTime,2.845795796,cpuLoad:,0.01%,ramLoad:,39.75%,
2022/10/07,13:55:04,buildTime,2.829829718,cpuLoad:,0.08%,ramLoad:,39.75%,
2022/10/07,14:00:06,buildTime,4.973487111,cpuLoad:,0.16%,ramLoad:,39.75%,
2022/10/07,14:05:04,buildTime,2.832311971,cpuLoad:,0.01%,ramLoad:,43.06%,
2022/10/07,14:10:04,buildTime,3.092815758,cpuLoad:,0.07%,ramLoad:,43.69%,
2022/10/07,14:15:03,buildTime,2.869743862,cpuLoad:,0.15%,ramLoad:,43.06%,
2022/10/07,14:20:04,buildTime,2.870481763,cpuLoad:,0.00%,ramLoad:,39.96%,
2022/10/07,14:25:04,buildTime,2.889705443,cpuLoad:,0.01%,ramLoad:,40.06%,
2022/10/07,14:30:04,buildTime,3.663327788,cpuLoad:,0.08%,ramLoad:,40.17%,
2022/10/07,14:35:04,buildTime,2.834848557,cpuLoad:,0.00%,ramLoad:,40.17%,
2022/10/07,14:40:04,buildTime,2.880934727,cpuLoad:,0.00%,ramLoad:,40.27%,
2022/10/07,14:45:04,buildTime,2.796046185,cpuLoad:,0.17%,ramLoad:,42.13%,
2022/10/07,14:50:04,buildTime,2.853789746,cpuLoad:,0.19%,ramLoad:,42.55%,
2022/10/07,14:55:04,buildTime,2.900618691,cpuLoad:,0.00%,ramLoad:,42.34%,
2022/10/07,15:00:06,buildTime,4.927448572,cpuLoad:,0.00%,ramLoad:,43.69%,
2022/10/07,15:05:04,buildTime,2.852360205,cpuLoad:,0.03%,ramLoad:,43.58%,
2022/10/07,15:10:04,buildTime,2.868771502,cpuLoad:,0.00%,ramLoad:,43.17%,
2022/10/07,15:15:04,buildTime,2.821278844,cpuLoad:,0.03%,ramLoad:,42.24%,
2022/10/07,15:20:04,buildTime,2.780522271,cpuLoad:,0.00%,ramLoad:,42.55%,
2022/10/07,15:25:04,buildTime,2.799861025,cpuLoad:,0.04%,ramLoad:,42.55%,
2022/10/07,15:30:05,buildTime,3.227020225,cpuLoad:,0.00%,ramLoad:,44.00%,
2022/10/07,15:35:04,buildTime,2.990843773,cpuLoad:,0.00%,ramLoad:,45.24%,
2022/10/07,15:40:04,buildTime,2.973660168,cpuLoad:,0.00%,ramLoad:,43.17%,
2022/10/07,15:45:04,buildTime,2.847552342,cpuLoad:,0.19%,ramLoad:,43.17%,
2022/10/07,15:50:04,buildTime,2.998896806,cpuLoad:,0.00%,ramLoad:,42.75%,
2022/10/07,15:55:04,buildTime,2.820018104,cpuLoad:,0.02%,ramLoad:,43.79%,
2022/10/07,16:00:09,buildTime,7.661479546,cpuLoad:,0.00%,ramLoad:,43.58%,
2022/10/07,16:05:03,buildTime,1.975867883,cpuLoad:,0.10%,ramLoad:,62.32%,
2022/10/07,16:10:04,buildTime,3.576010345,cpuLoad:,0.07%,ramLoad:,61.70%,
2022/10/07,16:15:04,buildTime,3.082273927,cpuLoad:,0.00%,ramLoad:,60.97%,
2022/10/07,16:20:04,buildTime,2.990983660,cpuLoad:,0.09%,ramLoad:,61.70%,
2022/10/07,16:25:04,buildTime,2.867701443,cpuLoad:,0.00%,ramLoad:,60.46%,
2022/10/07,16:30:05,buildTime,3.516489845,cpuLoad:,0.18%,ramLoad:,59.73%,
2022/10/07,16:35:04,buildTime,2.880209352,cpuLoad:,0.08%,ramLoad:,63.25%,
2022/10/07,16:40:04,buildTime,2.912530252,cpuLoad:,0.22%,ramLoad:,60.77%,
2022/10/07,16:45:04,buildTime,2.925719704,cpuLoad:,0.00%,ramLoad:,60.25%,
2022/10/07,16:50:04,buildTime,2.940243063,cpuLoad:,0.06%,ramLoad:,59.73%,
2022/10/07,16:55:04,buildTime,2.990855368,cpuLoad:,0.00%,ramLoad:,60.46%,
2022/10/07,17:00:06,buildTime,4.181023115,cpuLoad:,0.08%,ramLoad:,59.73%,
2022/10/07,17:05:04,buildTime,2.845057210,cpuLoad:,0.00%,ramLoad:,60.66%,
2022/10/07,17:10:04,buildTime,3.258194430,cpuLoad:,0.04%,ramLoad:,63.15%,
2022/10/07,17:15:04,buildTime,3.113145589,cpuLoad:,0.01%,ramLoad:,60.25%,
2022/10/07,17:20:04,buildTime,2.944464733,cpuLoad:,0.00%,ramLoad:,60.35%,
2022/10/07,17:25:04,buildTime,2.873508286,cpuLoad:,0.08%,ramLoad:,59.94%,
2022/10/07,17:30:04,buildTime,3.660203884,cpuLoad:,0.00%,ramLoad:,60.56%,
2022/10/07,17:35:04,buildTime,2.890712611,cpuLoad:,0.02%,ramLoad:,60.46%,
2022/10/07,17:40:04,buildTime,2.962349803,cpuLoad:,0.00%,ramLoad:,60.04%,
2022/10/07,17:45:04,buildTime,2.848564056,cpuLoad:,0.02%,ramLoad:,60.14%,
2022/10/07,17:50:04,buildTime,2.907083323,cpuLoad:,0.00%,ramLoad:,59.94%,
2022/10/07,17:55:04,buildTime,2.856356091,cpuLoad:,0.04%,ramLoad:,60.04%,
2022/10/07,18:00:07,buildTime,5.797007240,cpuLoad:,0.00%,ramLoad:,60.35%,
2022/10/07,18:05:04,buildTime,2.850105434,cpuLoad:,0.09%,ramLoad:,59.94%,
2022/10/07,18:10:04,buildTime,2.885516359,cpuLoad:,0.00%,ramLoad:,59.11%,
2022/10/07,18:15:04,buildTime,2.869872754,cpuLoad:,0.12%,ramLoad:,59.01%,
2022/10/07,18:20:04,buildTime,2.860988913,cpuLoad:,0.00%,ramLoad:,59.21%,
2022/10/07,18:25:04,buildTime,2.801087160,cpuLoad:,0.10%,ramLoad:,59.32%,
2022/10/07,18:30:04,buildTime,3.815664053,cpuLoad:,0.01%,ramLoad:,59.42%,
2022/10/07,18:35:04,buildTime,3.032649601,cpuLoad:,0.68%,ramLoad:,59.11%,
2022/10/07,18:40:04,buildTime,2.911616136,cpuLoad:,0.00%,ramLoad:,59.11%,
2022/10/07,18:45:04,buildTime,2.907145209,cpuLoad:,0.30%,ramLoad:,64.08%,
2022/10/07,18:50:04,buildTime,2.969040555,cpuLoad:,0.00%,ramLoad:,59.21%,
2022/10/07,18:55:04,buildTime,2.909816740,cpuLoad:,0.07%,ramLoad:,59.21%,
2022/10/07,19:00:06,buildTime,4.651945719,cpuLoad:,0.00%,ramLoad:,59.21%,
2022/10/07,19:05:04,buildTime,3.041675040,cpuLoad:,0.08%,ramLoad:,63.66%,
2022/10/07,19:10:04,buildTime,3.024633297,cpuLoad:,0.00%,ramLoad:,58.59%,
2022/10/07,19:15:04,buildTime,2.892965508,cpuLoad:,0.00%,ramLoad:,58.59%,
2022/10/07,19:20:04,buildTime,2.824520231,cpuLoad:,0.01%,ramLoad:,58.49%,
2022/10/07,19:25:04,buildTime,2.880119634,cpuLoad:,0.06%,ramLoad:,58.70%,
2022/10/07,19:30:05,buildTime,3.488696276,cpuLoad:,0.01%,ramLoad:,58.59%,
2022/10/07,19:35:04,buildTime,2.831444313,cpuLoad:,0.06%,ramLoad:,58.49%,
2022/10/07,19:40:04,buildTime,2.839586102,cpuLoad:,0.03%,ramLoad:,58.59%,
2022/10/07,19:45:04,buildTime,2.822891993,cpuLoad:,0.02%,ramLoad:,58.59%,
2022/10/07,19:50:04,buildTime,2.998228723,cpuLoad:,0.04%,ramLoad:,58.59%,
2022/10/07,19:55:04,buildTime,3.040271805,cpuLoad:,0.00%,ramLoad:,58.59%,
2022/10/07,20:00:08,buildTime,7.519825331,cpuLoad:,0.07%,ramLoad:,58.90%,
2022/10/07,20:05:05,buildTime,3.441249271,cpuLoad:,0.12%,ramLoad:,61.80%,
2022/10/07,20:10:04,buildTime,3.464456833,cpuLoad:,0.03%,ramLoad:,60.46%,
2022/10/07,20:15:04,buildTime,2.938679129,cpuLoad:,0.01%,ramLoad:,60.25%,
2022/10/07,20:20:04,buildTime,2.962841381,cpuLoad:,0.00%,ramLoad:,60.66%,
2022/10/07,20:25:04,buildTime,2.899169768,cpuLoad:,0.05%,ramLoad:,61.80%,
2022/10/07,20:30:04,buildTime,3.646694703,cpuLoad:,0.00%,ramLoad:,61.70%,
2022/10/07,20:35:04,buildTime,3.181788247,cpuLoad:,0.03%,ramLoad:,62.42%,
2022/10/07,20:40:04,buildTime,3.014425451,cpuLoad:,0.00%,ramLoad:,60.97%,
2022/10/07,20:45:04,buildTime,2.980215250,cpuLoad:,0.14%,ramLoad:,60.04%,
2022/10/07,20:50:04,buildTime,2.954757356,cpuLoad:,0.00%,ramLoad:,61.39%,
2022/10/07,20:55:04,buildTime,2.917191530,cpuLoad:,0.08%,ramLoad:,60.87%,
2022/10/07,21:00:07,buildTime,5.377903599,cpuLoad:,0.00%,ramLoad:,60.87%,
2022/10/07,21:05:04,buildTime,2.868984953,cpuLoad:,0.06%,ramLoad:,61.59%,
2022/10/07,21:10:04,buildTime,2.915105248,cpuLoad:,0.03%,ramLoad:,61.80%,
2022/10/07,21:15:04,buildTime,2.837673372,cpuLoad:,0.25%,ramLoad:,60.46%,
2022/10/07,21:20:04,buildTime,2.864745613,cpuLoad:,0.00%,ramLoad:,60.46%,
2022/10/07,21:25:03,buildTime,2.905570449,cpuLoad:,0.00%,ramLoad:,60.14%,
2022/10/07,21:30:04,buildTime,3.623737195,cpuLoad:,0.00%,ramLoad:,60.25%,
2022/10/07,21:35:04,buildTime,2.939193755,cpuLoad:,0.09%,ramLoad:,59.63%,
2022/10/07,21:40:04,buildTime,2.949705965,cpuLoad:,0.00%,ramLoad:,59.63%,
2022/10/07,21:45:04,buildTime,2.893347796,cpuLoad:,0.07%,ramLoad:,59.32%,
2022/10/07,21:50:04,buildTime,2.938341657,cpuLoad:,0.01%,ramLoad:,59.42%,
2022/10/07,21:55:06,buildTime,4.625070264,cpuLoad:,0.09%,ramLoad:,59.01%,
2022/10/07,22:00:06,buildTime,4.680585659,cpuLoad:,0.01%,ramLoad:,59.21%,
2022/10/07,22:05:04,buildTime,2.833256034,cpuLoad:,0.00%,ramLoad:,59.73%,
2022/10/07,22:10:04,buildTime,3.013911142,cpuLoad:,0.01%,ramLoad:,59.83%,
2022/10/07,22:15:04,buildTime,2.867767686,cpuLoad:,0.00%,ramLoad:,59.11%,
2022/10/07,22:20:04,buildTime,2.888443165,cpuLoad:,0.02%,ramLoad:,59.21%,
2022/10/07,22:25:04,buildTime,2.863391286,cpuLoad:,0.00%,ramLoad:,58.70%,
2022/10/07,22:30:05,buildTime,3.285442079,cpuLoad:,0.01%,ramLoad:,58.49%,
2022/10/07,22:35:04,buildTime,2.855790144,cpuLoad:,0.00%,ramLoad:,58.18%,
2022/10/07,22:40:04,buildTime,2.971943925,cpuLoad:,0.04%,ramLoad:,58.07%,
2022/10/07,22:45:03,buildTime,2.858572509,cpuLoad:,0.00%,ramLoad:,58.07%,
2022/10/07,22:50:04,buildTime,2.919337741,cpuLoad:,0.15%,ramLoad:,57.97%,
2022/10/07,22:55:04,buildTime,2.882520226,cpuLoad:,0.05%,ramLoad:,58.28%,
2022/10/07,23:00:06,buildTime,4.987926175,cpuLoad:,0.20%,ramLoad:,58.49%,
2022/10/07,23:05:04,buildTime,2.906660755,cpuLoad:,0.00%,ramLoad:,58.39%,
2022/10/07,23:10:04,buildTime,3.097462132,cpuLoad:,0.07%,ramLoad:,58.49%,
2022/10/07,23:15:04,buildTime,2.844484785,cpuLoad:,0.03%,ramLoad:,58.07%,
2022/10/07,23:20:04,buildTime,2.942775057,cpuLoad:,0.29%,ramLoad:,57.66%,
2022/10/07,23:25:04,buildTime,2.853261773,cpuLoad:,0.00%,ramLoad:,57.66%,
2022/10/07,23:30:05,buildTime,3.379348545,cpuLoad:,0.00%,ramLoad:,57.66%,
2022/10/07,23:35:04,buildTime,2.884191902,cpuLoad:,0.00%,ramLoad:,57.45%,
2022/10/07,23:40:04,buildTime,2.843684975,cpuLoad:,0.20%,ramLoad:,57.45%,
2022/10/07,23:45:04,buildTime,2.882290843,cpuLoad:,0.00%,ramLoad:,57.66%,
2022/10/07,23:50:04,buildTime,2.936474485,cpuLoad:,0.00%,ramLoad:,57.45%,
2022/10/07,23:55:04,buildTime,3.767489047,cpuLoad:,0.00%,ramLoad:,59.01%,
2022/10/08,00:00:09,buildTime,7.571775619,cpuLoad:,0.10%,ramLoad:,56.21%,
2022/10/08,00:05:05,buildTime,3.374950746,cpuLoad:,0.11%,ramLoad:,61.08%,
2022/10/08,00:10:05,buildTime,2.970563728,cpuLoad:,0.05%,ramLoad:,60.14%,
2022/10/08,00:15:04,buildTime,3.037917781,cpuLoad:,0.00%,ramLoad:,60.04%,
2022/10/08,00:20:04,buildTime,2.951076037,cpuLoad:,0.02%,ramLoad:,60.97%,
2022/10/08,00:25:04,buildTime,2.921953027,cpuLoad:,0.08%,ramLoad:,61.18%,
2022/10/08,00:30:04,buildTime,3.432171409,cpuLoad:,0.14%,ramLoad:,61.70%,
2022/10/08,00:35:04,buildTime,2.848005677,cpuLoad:,0.00%,ramLoad:,61.59%,
2022/10/08,00:40:04,buildTime,2.942646565,cpuLoad:,0.00%,ramLoad:,61.08%,
2022/10/08,00:45:04,buildTime,2.907818000,cpuLoad:,0.04%,ramLoad:,60.97%,
2022/10/08,00:50:04,buildTime,2.952872306,cpuLoad:,0.22%,ramLoad:,60.66%,
2022/10/08,00:55:04,buildTime,2.911353890,cpuLoad:,0.00%,ramLoad:,61.39%,
2022/10/08,01:00:06,buildTime,4.399729795,cpuLoad:,0.24%,ramLoad:,60.77%,
2022/10/08,01:05:04,buildTime,2.887324690,cpuLoad:,0.06%,ramLoad:,61.28%,
2022/10/08,01:10:04,buildTime,2.889091476,cpuLoad:,0.04%,ramLoad:,60.56%,
2022/10/08,01:15:04,buildTime,2.834989476,cpuLoad:,0.04%,ramLoad:,60.14%,
2022/10/08,01:20:04,buildTime,2.938101882,cpuLoad:,0.00%,ramLoad:,59.73%,
2022/10/08,01:25:04,buildTime,2.909619362,cpuLoad:,0.15%,ramLoad:,60.87%,
2022/10/08,01:30:04,buildTime,3.758733684,cpuLoad:,0.01%,ramLoad:,61.90%,
2022/10/08,01:35:04,buildTime,2.946631411,cpuLoad:,0.01%,ramLoad:,61.39%,
2022/10/08,01:40:04,buildTime,2.832001239,cpuLoad:,0.00%,ramLoad:,61.28%,
2022/10/08,01:45:04,buildTime,2.871932990,cpuLoad:,0.00%,ramLoad:,59.52%,
2022/10/08,01:50:04,buildTime,2.999991309,cpuLoad:,0.00%,ramLoad:,59.63%,
2022/10/08,01:55:04,buildTime,2.922281206,cpuLoad:,0.02%,ramLoad:,59.83%,
2022/10/08,02:00:06,buildTime,4.380955799,cpuLoad:,0.00%,ramLoad:,60.04%,
2022/10/08,02:05:04,buildTime,2.820549181,cpuLoad:,0.00%,ramLoad:,60.04%,
2022/10/08,02:10:04,buildTime,2.967196304,cpuLoad:,0.00%,ramLoad:,60.04%,
2022/10/08,02:15:04,buildTime,2.839602322,cpuLoad:,0.07%,ramLoad:,60.04%,
2022/10/08,02:20:04,buildTime,2.912857518,cpuLoad:,0.00%,ramLoad:,60.04%,
2022/10/08,02:25:04,buildTime,2.852855410,cpuLoad:,0.00%,ramLoad:,60.14%,
2022/10/08,02:30:05,buildTime,3.091873780,cpuLoad:,0.01%,ramLoad:,60.14%,
2022/10/08,02:35:04,buildTime,2.948335876,cpuLoad:,0.22%,ramLoad:,60.35%,
2022/10/08,02:40:04,buildTime,2.902241120,cpuLoad:,0.00%,ramLoad:,60.35%,
2022/10/08,02:45:04,buildTime,2.906745344,cpuLoad:,0.00%,ramLoad:,60.35%,
2022/10/08,02:50:04,buildTime,2.931758292,cpuLoad:,0.03%,ramLoad:,60.46%,
2022/10/08,02:55:04,buildTime,3.107094949,cpuLoad:,0.17%,ramLoad:,60.25%,
2022/10/08,03:00:05,buildTime,4.429212063,cpuLoad:,0.01%,ramLoad:,60.35%,
2022/10/08,03:05:04,buildTime,2.893074585,cpuLoad:,0.01%,ramLoad:,60.04%,
2022/10/08,03:10:04,buildTime,3.050369552,cpuLoad:,0.04%,ramLoad:,60.25%,
2022/10/08,03:15:04,buildTime,2.825087251,cpuLoad:,0.05%,ramLoad:,62.63%,
2022/10/08,03:20:04,buildTime,2.903048070,cpuLoad:,0.00%,ramLoad:,60.25%,
2022/10/08,03:25:04,buildTime,2.824985224,cpuLoad:,0.00%,ramLoad:,60.35%,
2022/10/08,03:30:05,buildTime,3.255735870,cpuLoad:,0.18%,ramLoad:,61.18%,
2022/10/08,03:35:04,buildTime,2.831937863,cpuLoad:,0.06%,ramLoad:,60.97%,
2022/10/08,03:40:04,buildTime,2.846624272,cpuLoad:,0.14%,ramLoad:,60.97%,
2022/10/08,03:45:04,buildTime,2.818943235,cpuLoad:,0.00%,ramLoad:,60.97%,
2022/10/08,03:50:04,buildTime,2.895475579,cpuLoad:,0.00%,ramLoad:,60.77%,
2022/10/08,03:55:04,buildTime,2.869424142,cpuLoad:,0.08%,ramLoad:,61.08%,
2022/10/08,04:00:08,buildTime,6.845425771,cpuLoad:,0.12%,ramLoad:,61.49%,
2022/10/08,04:05:04,buildTime,3.535314399,cpuLoad:,0.08%,ramLoad:,63.15%,
2022/10/08,04:10:04,buildTime,3.023036768,cpuLoad:,0.08%,ramLoad:,60.97%,
2022/10/08,04:15:04,buildTime,3.038443315,cpuLoad:,0.01%,ramLoad:,60.87%,
2022/10/08,04:20:04,buildTime,2.853267462,cpuLoad:,0.00%,ramLoad:,61.59%,
2022/10/08,04:25:04,buildTime,2.880809584,cpuLoad:,0.11%,ramLoad:,61.18%,
2022/10/08,04:30:04,buildTime,3.244297985,cpuLoad:,0.00%,ramLoad:,60.87%,
2022/10/08,04:35:04,buildTime,2.834573497,cpuLoad:,0.04%,ramLoad:,60.97%,
2022/10/08,04:40:04,buildTime,2.922526111,cpuLoad:,0.03%,ramLoad:,63.15%,
2022/10/08,04:45:04,buildTime,2.823149444,cpuLoad:,0.07%,ramLoad:,60.66%,
2022/10/08,04:50:04,buildTime,2.864030755,cpuLoad:,0.00%,ramLoad:,60.66%,
2022/10/08,04:55:03,buildTime,2.882273766,cpuLoad:,0.11%,ramLoad:,61.80%,
2022/10/08,05:00:05,buildTime,4.104859668,cpuLoad:,0.00%,ramLoad:,61.90%,
2022/10/08,05:05:04,buildTime,2.912685163,cpuLoad:,0.00%,ramLoad:,62.63%,
2022/10/08,05:10:04,buildTime,3.189094390,cpuLoad:,0.22%,ramLoad:,62.32%,
2022/10/08,05:15:04,buildTime,2.962126928,cpuLoad:,0.20%,ramLoad:,62.32%,
2022/10/08,05:20:04,buildTime,2.869129783,cpuLoad:,0.00%,ramLoad:,61.39%,
2022/10/08,05:25:04,buildTime,2.830442662,cpuLoad:,0.00%,ramLoad:,61.49%,
2022/10/08,05:30:05,buildTime,3.752996000,cpuLoad:,0.00%,ramLoad:,61.80%,
2022/10/08,05:35:04,buildTime,2.880940206,cpuLoad:,0.02%,ramLoad:,61.70%,
2022/10/08,05:40:04,buildTime,2.886666525,cpuLoad:,0.01%,ramLoad:,61.90%,
2022/10/08,05:45:04,buildTime,2.850132782,cpuLoad:,0.00%,ramLoad:,61.90%,
2022/10/08,05:50:04,buildTime,2.883026551,cpuLoad:,0.06%,ramLoad:,61.28%,
2022/10/08,05:55:04,buildTime,2.895326534,cpuLoad:,0.04%,ramLoad:,61.49%,
2022/10/08,06:00:06,buildTime,4.449321460,cpuLoad:,0.01%,ramLoad:,61.49%,
2022/10/08,06:05:04,buildTime,2.845169906,cpuLoad:,0.00%,ramLoad:,61.59%,
2022/10/08,06:10:04,buildTime,2.991161631,cpuLoad:,0.02%,ramLoad:,61.80%,
2022/10/08,06:15:03,buildTime,2.866846774,cpuLoad:,0.02%,ramLoad:,61.49%,
2022/10/08,06:20:04,buildTime,2.938379466,cpuLoad:,0.02%,ramLoad:,61.70%,
2022/10/08,06:25:04,buildTime,3.112440148,cpuLoad:,0.00%,ramLoad:,61.70%,
2022/10/08,06:30:05,buildTime,4.317625912,cpuLoad:,1.48%,ramLoad:,60.66%,
2022/10/08,06:35:04,buildTime,3.005434399,cpuLoad:,0.21%,ramLoad:,63.04%,
2022/10/08,06:40:04,buildTime,2.971385263,cpuLoad:,0.05%,ramLoad:,61.80%,
2022/10/08,06:45:04,buildTime,2.988383986,cpuLoad:,0.00%,ramLoad:,62.63%,
2022/10/08,06:50:04,buildTime,3.036625541,cpuLoad:,0.26%,ramLoad:,62.42%,
2022/10/08,06:55:04,buildTime,3.019507259,cpuLoad:,0.56%,ramLoad:,61.90%,
2022/10/08,07:00:06,buildTime,4.682132554,cpuLoad:,0.00%,ramLoad:,62.11%,
2022/10/08,07:05:04,buildTime,2.948900286,cpuLoad:,0.00%,ramLoad:,62.01%,
2022/10/08,07:10:04,buildTime,3.056210142,cpuLoad:,0.13%,ramLoad:,61.90%,
2022/10/08,07:15:04,buildTime,2.931980681,cpuLoad:,0.00%,ramLoad:,60.87%,
2022/10/08,07:20:04,buildTime,2.896578206,cpuLoad:,0.00%,ramLoad:,60.97%,
2022/10/08,07:25:04,buildTime,2.884233805,cpuLoad:,0.00%,ramLoad:,61.28%,
2022/10/08,07:30:05,buildTime,3.249364922,cpuLoad:,0.09%,ramLoad:,61.28%,
2022/10/08,07:35:04,buildTime,2.912884263,cpuLoad:,0.00%,ramLoad:,61.28%,
2022/10/08,07:40:04,buildTime,2.997196180,cpuLoad:,0.02%,ramLoad:,61.39%,
2022/10/08,07:45:04,buildTime,2.934957587,cpuLoad:,0.00%,ramLoad:,60.77%,
2022/10/08,07:50:04,buildTime,3.140410278,cpuLoad:,0.00%,ramLoad:,63.35%,
2022/10/08,07:55:04,buildTime,3.015520828,cpuLoad:,0.01%,ramLoad:,59.73%,
2022/10/08,08:00:08,buildTime,6.977280785,cpuLoad:,0.06%,ramLoad:,60.14%,
2022/10/08,08:05:03,buildTime,1.793575146,cpuLoad:,0.04%,ramLoad:,64.49%,
2022/10/08,08:10:04,buildTime,3.521744047,cpuLoad:,0.02%,ramLoad:,60.97%,
2022/10/08,08:15:04,buildTime,3.216841146,cpuLoad:,0.09%,ramLoad:,63.35%,
2022/10/08,08:20:04,buildTime,2.939754271,cpuLoad:,0.00%,ramLoad:,62.73%,
2022/10/08,08:25:04,buildTime,2.940705590,cpuLoad:,0.00%,ramLoad:,61.18%,
2022/10/08,08:30:05,buildTime,3.687245898,cpuLoad:,0.05%,ramLoad:,60.77%,
2022/10/08,08:35:04,buildTime,2.890189625,cpuLoad:,0.00%,ramLoad:,60.97%,
2022/10/08,08:40:04,buildTime,2.909711436,cpuLoad:,0.01%,ramLoad:,62.01%,
2022/10/08,08:45:04,buildTime,2.842786628,cpuLoad:,0.00%,ramLoad:,61.28%,
2022/10/08,08:50:04,buildTime,2.950885787,cpuLoad:,0.15%,ramLoad:,61.39%,
2022/10/08,08:55:04,buildTime,2.933187286,cpuLoad:,0.06%,ramLoad:,63.25%,
2022/10/08,09:00:06,buildTime,4.496621544,cpuLoad:,0.07%,ramLoad:,62.01%,
2022/10/08,09:05:04,buildTime,2.905196072,cpuLoad:,0.00%,ramLoad:,63.04%,
2022/10/08,09:10:04,buildTime,2.988198791,cpuLoad:,0.23%,ramLoad:,62.63%,
2022/10/08,09:15:04,buildTime,2.827066748,cpuLoad:,0.03%,ramLoad:,61.80%,
2022/10/08,09:20:04,buildTime,2.804285961,cpuLoad:,0.09%,ramLoad:,61.80%,
2022/10/08,09:25:03,buildTime,2.882169902,cpuLoad:,0.00%,ramLoad:,61.90%,
2022/10/08,09:30:05,buildTime,3.987513074,cpuLoad:,0.13%,ramLoad:,62.01%,
2022/10/08,09:35:04,buildTime,2.876875768,cpuLoad:,0.06%,ramLoad:,61.80%,
2022/10/08,09:40:04,buildTime,2.946222987,cpuLoad:,0.13%,ramLoad:,61.90%,
2022/10/08,09:45:04,buildTime,2.866439574,cpuLoad:,0.04%,ramLoad:,61.90%,
2022/10/08,09:50:04,buildTime,2.883553458,cpuLoad:,0.00%,ramLoad:,62.01%,
2022/10/08,09:55:06,buildTime,4.658871859,cpuLoad:,0.01%,ramLoad:,62.01%,
2022/10/08,10:00:05,buildTime,4.001148038,cpuLoad:,0.31%,ramLoad:,61.90%,
2022/10/08,10:05:04,buildTime,2.775538921,cpuLoad:,0.00%,ramLoad:,62.01%,
2022/10/08,10:10:04,buildTime,3.015489388,cpuLoad:,0.00%,ramLoad:,62.01%,
2022/10/08,10:15:04,buildTime,2.864906878,cpuLoad:,0.04%,ramLoad:,62.01%,
2022/10/08,10:20:04,buildTime,2.877001729,cpuLoad:,0.07%,ramLoad:,62.42%,
2022/10/08,10:25:04,buildTime,2.848104802,cpuLoad:,0.00%,ramLoad:,62.11%,
2022/10/08,10:30:05,buildTime,3.240312548,cpuLoad:,0.00%,ramLoad:,62.11%,
2022/10/08,10:35:04,buildTime,2.806067384,cpuLoad:,0.09%,ramLoad:,61.39%,
2022/10/08,10:40:04,buildTime,3.050172535,cpuLoad:,0.00%,ramLoad:,61.70%,
2022/10/08,10:45:04,buildTime,2.835354541,cpuLoad:,0.01%,ramLoad:,66.05%,
2022/10/08,10:50:04,buildTime,2.917758713,cpuLoad:,0.03%,ramLoad:,61.80%,
2022/10/08,10:55:04,buildTime,2.861465263,cpuLoad:,0.22%,ramLoad:,61.39%,
2022/10/08,11:00:05,buildTime,4.143167575,cpuLoad:,0.00%,ramLoad:,61.49%,
2022/10/08,11:05:04,buildTime,2.880039154,cpuLoad:,0.05%,ramLoad:,61.39%,
2022/10/08,11:10:04,buildTime,3.143246638,cpuLoad:,0.00%,ramLoad:,61.39%,
2022/10/08,11:15:04,buildTime,2.933231356,cpuLoad:,0.12%,ramLoad:,61.08%,
2022/10/08,11:20:04,buildTime,3.003037276,cpuLoad:,0.03%,ramLoad:,60.97%,
2022/10/08,11:25:04,buildTime,2.951236053,cpuLoad:,0.06%,ramLoad:,61.08%,
2022/10/08,11:30:04,buildTime,3.255331801,cpuLoad:,0.16%,ramLoad:,61.18%,
2022/10/08,11:35:04,buildTime,2.835921367,cpuLoad:,0.00%,ramLoad:,61.08%,
